DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.060m);Dir#1(0.060m);Speed#2(0.070m);Dir#2(0.070m);Speed#3(0.080m);Dir#3(0.080m);Speed#4(0.090m);Dir#4(0.090m);Speed#5(0.100m);Dir#5(0.100m);Speed#6(0.110m);Dir#6(0.110m);Speed#7(0.120m);Dir#7(0.120m);Speed#8(0.130m);Dir#8(0.130m);Speed#9(0.140m);Dir#9(0.140m);Speed#10(0.150m);Dir#10(0.150m);Speed#11(0.160m);Dir#11(0.160m);Speed#12(0.170m);Dir#12(0.170m);Speed#13(0.180m);Dir#13(0.180m);Speed#14(0.190m);Dir#14(0.190m);Speed#15(0.200m);Dir#15(0.200m);Speed#16(0.210m);Dir#16(0.210m);Speed#17(0.220m);Dir#17(0.220m);Speed#18(0.230m);Dir#18(0.230m);Speed#19(0.240m);Dir#19(0.240m);
3/9/2022 17:26:22; 13.2; 97.0;  0.2;  6.8;  0.619; 23.37;    0;    0;  0.762; 243.57;  0.709;  54.94;  0.223; 263.57;  0.079;  61.16;  0.336;  40.90;  0.041; 104.04;  0.031; 135.00;  0.037; 197.45;  0.020;  20.22;  0.133; 212.14;  0.116;  29.44;  0.171; 108.43;  0.138;  10.42;  0.212; 150.66;  0.052; 351.09;  0.232; 179.26;  1.029; 165.76;  0.583; 150.40;  1.199; 313.04;
3/9/2022 17:26:22; 13.2; 97.0;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.906; 259.63;  0.936; 189.71;  0.327;  23.98;  0.178; 162.99;  0.838;  38.26;  0.617; 207.31;  0.069; 110.27;  0.097; 167.54;  0.393;  32.64;  0.052; 221.08;  0.498;  24.30;  0.698; 145.44;  0.133;  94.30;  0.775; 153.96;  0.211; 321.34;  0.220; 277.32;  0.697; 124.24;  0.212; 326.76;  0.390; 153.96;
3/9/2022 17:26:23; 13.2; 96.9;  0.2;  6.8;  0.632; 23.36;    0;    0;  0.212; 150.29;  0.202; 202.38;  0.108; 194.42;  0.193; 107.21;  0.228; 348.89;  0.530;  33.06;  0.550; 239.75;  0.974; 147.58;  0.131; 336.17;  0.078;  20.98;  0.255; 208.38;  0.123;  82.53;  0.377;  82.84;  0.354; 124.05;  0.604; 349.99;  0.389; 339.84;  0.720; 330.73;  0.199; 317.24;  0.120; 335.36;
3/9/2022 17:26:23; 13.2; 97.0;  0.2;  6.8;  0.630; 23.37;    0;    0;  0.950;  80.43;  0.417; 340.83;  0.435; 345.90;  0.194;  56.80;  0.104; 173.35;  0.198; 239.93;  0.053; 119.48;  0.067; 346.17;  0.067; 328.45;  0.072; 335.56;  0.098; 324.53;  0.135;   7.65;  0.028; 312.14;  0.069; 128.53;  0.920; 331.15;  0.302; 122.17;  0.916; 234.19;  0.082; 151.56;  0.895; 328.19;
3/9/2022 17:26:24; 13.2; 96.9;  0.2;  6.8;  0.621; 23.37;    0;    0;  0.410; 112.19;  0.084; 107.35;  0.280; 187.58;  0.317; 331.74;  0.637; 327.11;  0.115; 201.43;  0.425; 254.17;  0.589;  37.76;  0.072;  88.41;  0.144;  85.20;  0.132; 342.80;  0.131; 352.12;  0.046;  23.20;  0.225; 338.34;  0.143; 307.59;  0.176; 182.93;  0.042;  31.43;  0.284; 243.43;  0.287; 287.87;
3/9/2022 17:26:24; 13.2; 97.0;  0.2;  6.7;  0.620; 23.37;    0;    0;  0.310; 200.60;  0.359; 286.52;  0.037; 149.30;  0.146;  51.95;  0.219; 279.98;  0.099;  71.20;  0.061;  28.24;  0.847; 208.56;  0.988;  26.38;  0.005;  11.31;  0.023;  70.02;  0.107; 136.90;  0.240;  97.42;  0.057;  22.54;  0.169; 337.69;  0.054;  99.64;  0.506; 149.08;  0.337; 297.93;  0.828; 351.32;
3/9/2022 17:26:25; 13.2; 97.0;  0.2;  6.8;  0.620; 23.36;    0;    0;  0.712;  96.29;  0.461; 120.24;  0.054; 111.80;  0.260; 190.62;  0.523; 176.38;  0.056; 190.30;  0.093; 330.41;  0.383; 208.50;  0.116; 234.81;  0.029; 344.05;  0.034; 118.07;  0.580; 291.56;  0.643; 269.38;  0.177;   4.55;  0.781; 210.74;  0.037; 277.70;  0.028; 319.40;  1.003; 147.75;  1.066; 325.62;
3/9/2022 17:26:25; 13.2; 96.9;  0.2;  6.9;  0.629; 23.36;    0;    0;  0.174;  90.99;  0.452; 271.14;  0.899; 278.12;  0.083; 252.44;  0.278; 171.93;  0.069; 205.82;  0.129;  34.55;  0.088; 352.15;  0.030; 309.56;  0.031; 159.23;  0.082;  20.64;  0.123; 110.94;  0.013; 288.43;  0.083; 247.43;  0.042; 247.69;  0.010; 185.71;  0.406; 158.17;  0.706; 329.55;  0.402; 307.41;
3/9/2022 17:26:26; 13.2; 97.0;  0.2;  6.8;  0.632; 23.37;    0;    0;  1.044; 165.58;  0.910; 264.39;  0.932;  89.45;  0.157; 207.22;  0.070; 153.80;  0.026; 210.58;  0.126; 201.46;  0.178; 159.22;  0.136; 135.00;  0.023; 270.00;  0.136;   2.11;  0.043; 287.59;  0.076; 136.61;  0.631;  72.37;  0.040;  67.93;  0.086;  93.33;  0.050; 302.74;  0.251; 144.22;  1.305; 310.12;
3/9/2022 17:26:26; 13.2; 96.9;  0.2;  6.8;  0.624; 23.37;    0;    0;  0.750;  81.64;  0.541; 285.22;  0.065; 160.17;  0.175; 348.43;  0.050; 251.20;  0.024; 284.62;  0.218; 142.45;  0.477; 338.33;  0.264;  18.09;  0.514;  23.77;  0.105; 136.15;  0.224;  50.62;  0.375; 270.15;  0.555;  88.66;  0.116;  14.52;  0.047;   8.65;  0.564; 135.72;  0.241; 338.55;  0.844; 331.86;
3/9/2022 17:26:27; 13.2; 97.0;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.719; 277.51;  0.482; 278.58;  0.055;  76.22;  0.258;  14.36;  0.062; 255.07;  0.048; 262.87;  0.280;  47.17;  0.084; 185.44;  0.693;  66.10;  0.117; 234.01;  0.010; 163.30;  0.041; 207.82;  0.084;  31.43;  0.778; 255.79;  0.283; 190.40;  0.404; 328.99;  0.115;  76.45;  0.252; 104.26;  0.862; 199.09;
3/9/2022 17:26:27; 13.2; 96.9;  0.2;  6.8;  0.622; 23.37;    0;    0;  0.573;  94.61;  0.934;  71.47;  0.282; 169.57;  0.225; 282.06;  0.326;  77.41;  0.097; 334.23;  0.858;  29.31;  0.886; 119.54;  0.552; 298.01;  0.142; 336.32;  0.012;   0.00;  0.456; 160.02;  0.165; 290.52;  0.158;   3.62;  0.599; 314.66;  0.608;  62.25;  0.399; 112.26;  0.113; 305.24;  0.396; 338.82;
3/9/2022 17:26:28; 13.2; 97.0;  0.2;  6.8;  0.625; 23.37;    0;    0;  0.652; 326.50;  0.550; 281.43;  0.493; 276.17;  0.603; 343.22;  0.307; 230.82;  0.311; 337.31;  0.659; 202.01;  0.047; 120.96;  0.646; 114.82;  0.233;  39.43;  0.062; 238.09;  0.326; 289.32;  0.057; 164.74;  0.082; 182.79;  0.051; 127.78;  0.181; 100.50;  0.432; 208.05;  0.078; 318.12;  0.124; 354.43;
3/9/2022 17:26:28; 13.2; 97.1;  0.2;  6.8;  0.627; 23.36;    0;    0;  0.605; 165.73;  0.756; 276.61;  1.063;  92.32;  0.294; 112.81;  0.326; 113.66;  0.053; 215.79;  0.210; 110.08;  0.420; 203.70;  0.340; 210.18;  0.494; 353.49;  0.126; 170.39;  0.247; 196.45;  0.317; 202.04;  0.009; 257.47;  0.027;  23.75;  0.235;  76.20;  0.977;  84.36;  0.289; 251.25;  0.448; 138.62;
3/9/2022 17:26:29; 13.2; 97.0;  0.3;  6.8;  0.625; 23.37;    0;    0;  0.847; 355.33;  0.281; 310.96;  0.551;  94.79;  0.822;  28.50;  0.329;  55.54;  0.134; 234.41;  0.765; 292.84;  0.649; 228.25;  1.053; 105.87;  0.748; 158.68;  0.094; 310.67;  0.951; 215.93;  0.131; 180.00;  0.097; 246.34;  0.016; 262.87;  0.238;  92.65;  0.594; 137.53;  0.341; 146.73;  0.920;  92.74;
3/9/2022 17:26:29; 13.2; 97.0;  0.2;  6.8;  0.623; 23.36;    0;    0;  0.602; 152.37;  0.446;  80.18;  0.597;  87.70;  0.109;  45.00;  1.076; 293.66;  1.015; 327.14;  1.016;  87.24;  0.178; 252.99;  0.131;  13.19;  0.512; 249.90;  0.462; 145.31;  0.774; 248.80;  0.382; 158.48;  0.075; 336.50;  0.032; 264.64;  0.222; 309.51;  0.350; 328.08;  0.206;  54.07;  0.851; 143.08;
3/9/2022 17:26:30; 13.2; 97.0;  0.2;  6.8;  0.621; 23.36;    0;    0;  1.048; 331.31;  0.686; 311.22;  0.318; 204.15;  0.337; 298.77;  0.246;  85.33;  0.049; 237.62;  0.617; 273.99;  0.252;  25.14;  0.971; 161.32;  0.658; 301.83;  0.061; 326.31;  0.338; 149.41;  0.059; 312.93;  0.869;  33.36;  0.173;   2.98;  0.233;  97.16;  0.133;  18.84;  0.264;  54.87;  0.351; 345.49;
3/9/2022 17:26:30; 13.2; 97.0;  0.3;  6.8;  0.621; 23.37;    0;    0;  0.857; 152.93;  0.127; 310.85;  0.826; 326.31;  0.111; 299.10;  0.022; 108.43;  0.250; 277.81;  0.153; 288.67;  0.209; 248.35;  0.558; 186.90;  1.148; 111.94;  0.350; 153.51;  0.061; 337.67;  0.054; 104.04;  0.375; 104.85;  0.533; 143.78;  0.386; 332.70;  0.048; 184.76;  0.425; 185.67;  1.541; 304.18;
3/9/2022 17:26:31; 13.2; 96.9;  0.2;  6.8;  0.627; 23.37;    0;    0;  0.966; 259.38;  0.336; 286.76;  0.270; 328.78;  0.780; 266.77;  0.182; 153.15;  0.019;  78.11;  0.094; 211.49;  0.091; 177.48;  0.120; 263.29;  0.323; 100.16;  0.699;  94.76;  0.040; 113.39;  0.043; 331.07;  0.076; 163.95;  0.346; 147.64;  0.041; 120.96;  0.577; 338.01;  0.274; 114.60;  0.260;  19.06;
3/9/2022 17:26:31; 13.2; 97.0;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.550; 266.14;  0.568; 199.01;  0.284; 318.28;  0.363; 309.87;  0.109; 238.50;  0.257; 248.32;  0.275; 258.44;  0.281; 160.92;  0.211; 175.37;  0.961; 149.75;  0.434; 124.09;  0.137; 237.24;  0.132; 335.38;  0.952; 151.58;  0.741; 141.52;  0.153; 162.51;  0.129; 292.79;  0.903; 136.84;  0.139;  83.80;
3/9/2022 17:26:32; 13.2; 97.0;  0.2;  6.8;  0.627; 23.37;    0;    0;  1.046; 196.15;  0.532; 306.59;  0.300;   3.45;  0.712;  53.34;  0.699; 315.06;  0.535; 207.71;  0.646; 154.62;  0.360; 150.73;  0.159; 227.56;  0.420; 269.18;  0.532;  87.09;  0.379;  90.45;  0.139; 336.21;  0.174; 148.13;  0.307; 158.37;  0.591; 149.92;  0.107; 164.28;  0.643;  10.40;  0.345;  53.50;
3/9/2022 17:26:32; 13.2; 97.0;  0.3;  6.8;  0.623; 23.37;    0;    0;  0.948; 251.24;  0.698;  15.63;  0.040; 311.99;  0.463; 202.63;  0.430; 322.65;  0.055; 351.57;  0.077; 215.97;  0.048; 221.63;  0.016; 259.38;  0.274;  60.26;  0.017; 176.63;  0.227;  54.70;  0.023;   4.97;  0.259; 332.94;  0.215; 345.70;  0.251; 344.97;  0.480; 147.77;  0.939; 310.77;  0.544;  11.89;
3/9/2022 17:26:33; 13.2; 97.0;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.402;  32.31;  0.922; 283.36;  0.424;  10.89;  0.201; 141.47;  1.088; 143.52;  0.118; 297.22;  0.025; 248.63;  0.064;  20.14;  0.921; 268.26;  0.029; 342.18;  0.079; 358.55;  0.303; 108.49;  0.016; 135.00;  0.034; 353.29;  0.107;  32.80;  0.116;  21.25;  0.315; 146.51;  0.753; 323.10;  0.596; 321.96;
3/9/2022 17:26:33; 13.2; 97.1;  0.2;  6.8;  0.629; 23.37;    0;    0;  0.798; 224.39;  0.529; 144.24;  1.195; 128.95;  0.281;  17.40;  0.097; 160.82;  0.271;   5.71;  0.098; 111.58;  0.095;  14.04;  0.037; 252.55;  0.149;  54.82;  0.032;  53.84;  0.228; 145.54;  0.169; 327.81;  0.038; 277.50;  0.063;  22.48;  0.097; 284.32;  0.103; 124.77;  0.165; 338.26;  0.798; 338.00;
3/9/2022 17:26:34; 13.2; 97.0;  0.2;  6.8;  0.627; 23.37;    0;    0;  0.670; 242.36;  0.858; 142.96;  0.738; 215.18;  0.170; 252.20;  0.387;   7.13;  0.371;  88.15;  0.144; 291.58;  0.112; 308.10;  0.567;   9.55;  0.252; 105.20;  0.122; 233.97;  0.098; 297.87;  0.099; 314.18;  0.046; 339.59;  0.052; 190.01;  0.126; 187.29;  0.079; 325.30;  0.012; 160.02;  0.523; 330.20;
3/9/2022 17:26:34; 13.2; 97.1;  0.2;  6.8;  0.626; 23.37;    0;    0;  0.819; 217.21;  0.494; 106.34;  1.030; 305.91;  0.311; 285.11;  0.101; 239.62;  0.378;  89.70;  0.822; 284.51;  0.462;  37.27;  0.116; 113.26;  1.187;  73.81;  0.080;  30.10;  0.057; 280.12;  0.236; 145.70;  0.311; 149.89;  0.154; 151.27;  0.235; 330.92;  0.286; 329.59;  0.523; 328.13;  0.065; 318.73;
3/9/2022 17:26:35; 13.2; 97.0;  0.2;  6.8;  0.626; 23.37;    0;    0;  0.374;  84.02;  0.895; 127.19;  0.915; 279.43;  0.046;  13.74;  0.065; 231.20;  0.087; 156.97;  0.364; 259.55;  1.017; 277.12;  0.096;  17.50;  0.312; 348.15;  0.084; 260.43;  0.779; 328.86;  0.105; 313.08;  0.063; 194.70;  0.138; 235.62;  0.353; 138.10;  0.236; 307.06;  0.111; 341.57;  1.022; 147.71;
3/9/2022 17:26:35; 13.2; 97.0;  0.2;  6.8;  0.620; 23.37;    0;    0;  0.888; 133.40;  0.319; 196.39;  0.731; 276.20;  0.065; 141.20;  0.774; 335.98;  0.363; 206.35;  0.081;  69.78;  0.110; 266.88;  0.099;  10.51;  0.731; 265.76;  0.106;   7.59;  0.254; 128.45;  0.472;  29.55;  0.075;  16.26;  0.047; 342.72;  0.231; 140.26;  0.410; 146.35;  0.060; 321.04;  0.957; 157.78;
3/9/2022 17:26:36; 13.2; 97.0;  0.2;  6.8;  0.627; 23.37;    0;    0;  0.773; 132.85;  0.028;  18.43;  0.162; 316.25;  0.449; 154.98;  0.288; 220.49;  0.372; 195.61;  0.330; 142.02;  0.635; 328.71;  0.031; 189.16;  0.032; 326.31;  0.108;  71.73;  0.157;  61.48;  0.184;  58.56;  0.045; 330.57;  0.108;   3.71;  0.091;  44.10;  0.089;  76.28;  0.103; 180.00;  0.378; 347.18;
3/9/2022 17:26:36; 13.2; 97.0;  0.2;  6.8;  0.626; 23.37;    0;    0;  0.252; 329.27;  0.056; 259.70;  0.990; 187.89;  0.122; 315.00;  0.739;  23.96;  0.284; 189.13;  0.360; 341.01;  0.108; 349.32;  0.077; 128.66;  0.082; 147.48;  0.113;  79.79;  0.595;  60.03;  0.532; 201.26;  0.061; 206.15;  0.015; 199.65;  0.068; 252.90;  0.489; 149.92;  0.847; 312.32;  0.508; 286.69;
3/9/2022 17:26:37; 13.2; 96.9;  0.2;  6.8;  0.624; 23.37;    0;    0;  1.329; 298.59;  0.080; 325.71;  0.512; 157.99;  0.736; 156.19;  0.084; 198.00;  0.666; 165.48;  0.611; 330.03;  0.119;  83.71;  0.030; 164.58;  0.075; 108.68;  0.050; 229.90;  0.046; 261.16;  0.933;  88.34;  0.112; 209.55;  0.042; 208.39;  0.078; 200.30;  0.131; 301.87;  0.116; 345.00;  0.771; 211.15;
3/9/2022 17:26:37; 13.2; 97.0;  0.2;  6.8;  0.626; 23.37;    0;    0;  0.298; 322.36;  0.276; 115.27;  0.809; 333.50;  0.393; 216.00;  0.264; 283.56;  0.229;   1.25;  0.878; 161.81;  0.033;  40.03;  0.048; 219.96;  0.024; 253.07;  0.027; 100.49;  0.099; 341.75;  0.061; 120.32;  0.056;  14.53;  0.011; 105.26;  0.009;  20.56;  0.104;  70.35;  0.492; 332.29;  0.505; 187.74;
3/9/2022 17:26:38; 13.2; 97.0;  0.2;  6.8;  0.624; 23.37;    0;    0;  1.328; 300.95;  0.279;  68.58;  0.723; 330.95;  0.078;  16.35;  0.676;   0.34;  0.170; 307.82;  0.077; 188.97;  0.071; 203.30;  0.018; 236.31;  0.047;  70.02;  0.016; 284.93;  0.032; 205.77;  0.271; 288.70;  0.146; 182.35;  0.067; 229.21;  0.031; 354.47;  0.377; 325.05;  0.101;  64.71;  0.068;  79.02;
3/9/2022 17:26:38; 13.2; 96.9;  0.3;  6.8;  0.626; 23.37;    0;    0;  0.374;  29.99;  0.149; 154.98;  0.314; 145.50;  0.087; 129.38;  0.070;  63.80;  0.699; 213.14;  0.068; 347.20;  0.080;  26.89;  0.024; 182.39;  0.080; 167.01;  0.004; 213.69;  0.046; 257.47;  0.014;  85.91;  0.087; 299.50;  0.183;  65.40;  0.009; 353.66;  0.083; 271.38;  0.138; 330.46;  1.129; 187.38;
3/9/2022 17:26:39; 13.2; 96.9;  0.2;  6.8;  0.626; 23.37;    0;    0;  0.234;  29.96;  0.203; 356.34;  0.573; 344.10;  0.340; 207.09;  0.705; 212.43;  0.298;  25.45;  0.229; 248.48;  0.059; 210.47;  0.024;  80.54;  0.054; 251.57;  0.063; 155.48;  0.059; 119.62;  0.046; 355.03;  0.090; 301.40;  0.064; 278.13;  0.024; 350.54;  0.119;  74.45;  0.644;  27.16;  0.577; 332.46;
3/9/2022 17:26:39; 13.2; 97.1;  0.2;  6.8;  0.624; 23.37;    0;    0;  0.031; 211.61;  0.517;  11.94;  0.130; 300.51;  0.358; 225.23;  0.240; 214.15;  0.815; 285.08;  0.151; 116.40;  0.119; 210.22;  0.088; 209.18;  0.094;  26.57;  0.022; 264.81;  0.034; 101.98;  0.039; 131.88;  0.577; 101.60;  0.188;  95.50;  0.031;  60.95;  0.091; 115.44;  0.536;  83.14;  0.639; 150.54;
3/9/2022 17:26:40; 13.2; 97.0;  0.2;  6.8;  0.626; 23.37;    0;    0;  0.298;  77.41;  0.076; 265.49;  0.024;  16.93;  0.750; 177.55;  0.197;  29.17;  0.611; 203.84;  0.142; 241.81;  0.153; 201.87;  0.060; 238.71;  0.524; 140.50;  0.019; 158.75;  0.049;  85.33;  0.028; 154.36;  0.273; 343.16;  0.038; 294.57;  0.012; 260.54;  0.064; 340.71;  0.873;  19.74;  0.736;  36.93;
3/9/2022 17:26:40; 13.2; 97.0;  0.2;  6.8;  0.630; 23.37;    0;    0;  0.343;   7.70;  0.135; 138.61;  0.341; 152.76;  0.064;  24.15;  0.077;  56.10;  0.361; 282.96;  0.095; 242.35;  0.048; 198.06;  0.098; 327.44;  0.056; 163.50;  0.055; 118.44;  0.030; 111.45;  0.541; 102.06;  0.052; 115.08;  0.046;  71.18;  0.044; 169.46;  0.048;  12.01;  0.878; 343.94;  0.656; 154.53;
3/9/2022 17:26:41; 13.2; 97.0;  0.2;  6.8;  0.624; 23.37;    0;    0;  0.094; 209.29;  0.068; 356.63;  0.163; 203.11;  0.422; 144.54;  0.160;  11.17;  0.203;  18.08;  0.578;  88.81;  0.028; 202.93;  0.031; 271.85;  0.030; 137.73;  0.041;   9.93;  0.035; 346.76;  0.056;  32.55;  0.807; 280.93;  0.130; 355.60;  0.024;  80.54;  0.031; 308.37;  0.142; 200.22;  0.844; 162.12;
3/9/2022 17:26:41; 13.2; 97.0;  0.2;  6.8;  0.627; 23.37;    0;    0;  0.028; 315.00;  0.200; 333.95;  0.112; 108.76;  0.902;  18.29;  0.684;  24.73;  0.123;  54.89;  0.285; 279.10;  0.129; 221.86;  0.019; 198.43;  0.048; 344.22;  0.091;  27.41;  0.056; 276.12;  0.077; 324.03;  0.223; 285.84;  0.018; 333.43;  0.019;  64.80;  0.120;  64.93;  0.135;  83.19;  0.753; 307.45;
3/9/2022 17:26:42; 13.2; 96.9;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.220; 116.80;  0.125; 235.80;  0.922;  32.69;  0.097; 232.54;  0.271; 203.92;  0.194; 210.26;  0.751; 212.38;  0.070; 208.02;  0.009;   0.00;  0.194; 150.40;  0.024; 245.56;  0.199;  99.56;  0.231;  62.10;  0.059; 156.04;  0.554; 329.18;  0.057; 312.88;  0.677;  22.40;  0.491; 278.43;  0.025; 229.90;
3/9/2022 17:26:42; 13.2; 96.9;  0.2;  6.8;  0.624; 23.37;    0;    0;  1.128; 311.48;  0.724; 212.48;  0.487;  39.58;  0.079; 251.57;  0.012; 279.46;  0.134; 170.96;  0.171; 330.88;  0.043;  44.06;  0.037;  17.45;  0.041; 320.91;  0.019;  71.57;  0.012; 124.99;  0.546; 332.17;  0.062; 138.29;  0.144; 321.22;  0.366; 323.22;  0.278; 209.05;  0.674; 216.85;  0.152; 268.12;
3/9/2022 17:26:43; 13.2; 97.0;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.761;  44.57;  0.587; 209.71;  1.129; 210.31;  0.364;  96.79;  0.032; 141.34;  0.027; 197.10;  0.105; 235.86;  0.056; 218.50;  0.080;  34.88;  0.082;  40.53;  0.571; 329.48;  0.088; 290.71;  0.202; 163.90;  0.013; 171.25;  0.018; 192.53;  0.500; 329.74;  0.078; 141.80;  0.243; 189.46;  0.806; 279.43;
3/9/2022 17:26:43; 13.2; 97.0;  0.2;  6.8;  0.625; 23.37;    0;    0;  0.866; 157.73;  0.362;  40.86;  0.744; 231.54;  0.152;  27.07;  0.199;  52.96;  0.059; 310.18;  0.065; 281.48;  0.031; 109.03;  0.086; 152.24;  0.194; 259.62;  0.140; 123.35;  0.014; 216.03;  0.009; 333.43;  0.475; 164.62;  0.096; 333.97;  0.062; 256.87;  0.177;  98.13;  0.103;  94.99;  1.045; 155.64;
3/9/2022 17:26:44; 13.2; 97.0;  0.2;  6.8;  0.628; 23.37;    0;    0;  1.180; 320.54;  0.800;   5.95;  0.289; 190.18;  0.431; 200.37;  0.067; 312.56;  0.274; 352.67;  0.179;  15.90;  0.169;  13.71;  0.088; 173.44;  0.105;  65.87;  0.386; 327.26;  0.191; 109.29;  0.447; 143.18;  0.051;  78.69;  0.029;  93.95;  0.064; 341.85;  0.013; 141.34;  0.215;  34.58;  0.403;  55.72;
3/9/2022 17:26:44; 13.2; 97.0;  0.2;  6.8;  0.625; 23.37;    0;    0;  1.199; 257.57;  1.087; 330.35;  0.891; 202.65;  0.299; 250.90;  0.041; 245.32;  0.069; 349.99;  0.166; 329.57;  0.163;  33.50;  0.027; 328.67;  0.157;  31.15;  0.055; 255.20;  0.055;   9.46;  0.402; 315.81;  1.001; 334.51;  0.176; 323.33;  0.154; 337.09;  0.066; 306.35;  0.193; 293.51;  0.360; 176.33;
3/9/2022 17:26:45; 13.2; 96.9;  0.2;  6.8;  0.624; 23.37;    0;    0;  0.499; 147.68;  0.475;  46.28;  1.074;  30.48;  0.027;  23.75;  0.067; 220.79;  0.081; 322.00;  0.244; 339.11;  0.528;  96.30;  0.034;  20.56;  0.136;  60.05;  0.125; 302.93;  0.073; 281.93;  0.062;  86.31;  0.698; 328.06;  0.306; 331.25;  0.016;  34.70;  0.132; 324.87;  0.916;  26.03;  0.450; 204.00;
3/9/2022 17:26:45; 13.2; 97.0;  0.3;  6.8;  0.622; 23.37;    0;    0;  0.409;  93.09;  0.411; 192.08;  0.893; 148.32;  0.234; 193.09;  0.167; 296.72;  0.142; 322.73;  0.964;  14.73;  0.423;  32.26;  0.037;  77.47;  0.048; 121.37;  0.233; 148.49;  0.057;  21.61;  0.100; 236.78;  0.028; 212.01;  0.047; 176.35;  0.131;   6.58;  0.086; 278.04;  0.434; 351.51;  0.608; 293.57;
3/9/2022 17:26:46; 13.2; 96.9;  0.2;  6.8;  0.623; 23.37;    0;    0;  0.246;  93.26;  0.223; 314.27;  0.619; 160.16;  0.117; 315.35;  0.186; 204.78;  0.067;  75.34;  0.043; 201.80;  0.183; 202.09;  0.081; 271.41;  0.028; 235.18;  0.041; 307.15;  0.087; 109.48;  0.270; 167.36;  0.037;  55.89;  0.074; 183.87;  0.044; 185.19;  0.160; 170.66;  0.183; 250.58;  0.069;  42.66;
3/9/2022 17:26:46; 13.2; 97.0;  0.3;  6.8;  0.630; 23.37;    0;    0;  0.855; 292.06;  0.188; 184.28;  0.308; 278.79;  0.043; 137.82;  0.228;  31.18;  0.108;  99.03;  0.067; 337.25;  0.061; 242.59;  0.074; 315.55;  0.062; 152.20;  0.082; 320.91;  0.267; 346.12;  0.077; 181.49;  0.114; 333.43;  0.105; 274.36;  0.476; 328.85;  0.059; 216.67;  0.062; 229.60;  0.260;  31.80;
3/9/2022 17:26:47; 13.2; 97.0;  0.2;  6.8;  0.625; 23.37;    0;    0;  0.295;  77.09;  0.728;  38.19;  0.747;  89.08;  0.281;  88.98;  0.276;  14.04;  0.140; 304.82;  0.173;  26.86;  0.190; 321.62;  0.066;  52.43;  0.072;  63.43;  0.073; 173.75;  0.573; 266.80;  0.068; 356.63;  0.387; 320.35;  0.065; 325.58;  0.918; 271.56;  0.113; 271.01;  0.202; 289.69;  0.510;  54.41;
3/9/2022 17:26:47; 13.2; 97.0;  0.2;  6.8;  0.625; 23.37;    0;    0;  0.798;  30.58;  0.306;  39.42;  0.160;  90.72;  0.011; 275.19;  0.159; 205.28;  0.051; 184.48;  1.028;  28.01;  0.696; 206.53;  0.021; 138.81;  0.026;  59.42;  0.137; 293.20;  0.751; 331.86;  0.544; 306.70;  0.072; 302.59;  0.086; 356.01;  0.176; 264.13;  1.063;  29.85;  0.054; 260.36;  0.527; 353.79;
3/9/2022 17:26:48; 13.2; 97.0;  0.2;  6.8;  0.624; 23.37;    0;    0;  0.030; 295.71;  0.099; 196.42;  0.518; 291.16;  0.179; 328.27;  0.045; 354.92;  0.342; 274.03;  0.214;   2.41;  0.263; 212.72;  0.176; 275.55;  0.194; 322.13;  0.142; 234.74;  0.181;  69.96;  0.160; 114.00;  0.069; 286.86;  0.444; 337.48;  0.610; 221.74;  0.048; 322.65;  0.826; 335.23;  0.427; 133.20;
3/9/2022 17:26:48; 13.2; 97.0;  0.2;  6.8;  0.624; 23.37;    0;    0;  0.337; 211.28;  0.083; 266.55;  0.216; 135.56;  0.914;  27.63;  0.300; 157.28;  0.095;   6.67;  0.229;  21.52;  0.576;  31.59;  0.034; 200.56;  0.059; 123.15;  0.076; 221.26;  0.151; 112.15;  0.430;  90.00;  0.106; 315.00;  0.243; 242.27;  0.915;  40.97;  0.181; 315.90;  0.175; 205.39;  0.801; 146.51;
3/9/2022 17:26:49; 13.2; 96.9;  0.2;  6.8;  0.625; 23.37;    0;    0;  0.906; 287.93;  0.400; 111.70;  0.152;  61.24;  0.198; 359.42;  0.197;  46.44;  0.042; 244.65;  0.565; 213.02;  0.590;  29.56;  0.155; 157.58;  0.106; 349.65;  0.024; 189.46;  0.023; 210.96;  0.183;  90.00;  0.060; 240.85;  0.117;  21.53;  0.179; 205.85;  0.343; 312.28;  0.147; 114.48;  0.146; 189.46;
3/9/2022 17:26:49; 13.2; 96.9;  0.2;  6.8;  0.627; 23.37;    0;    0;  0.255;  90.45;  0.130; 282.00;  0.220; 334.37;  0.225; 354.39;  0.024; 233.62;  0.060;  48.37;  0.186; 205.46;  0.413; 208.61;  0.338; 197.74;  0.097;  53.84;  0.025; 168.23;  0.185; 337.74;  0.050;  47.42;  0.021; 295.35;  0.011; 217.87;  0.354; 350.91;  1.100;  23.30;  0.503;   4.10;  0.949; 150.87;
