DateTime;Battery;Heading;Pitch;Roll;Pressure;Temperature;AnalogIn1;AnalogIn2;Speed#1(0.060m);Dir#1(0.060m);Speed#2(0.070m);Dir#2(0.070m);Speed#3(0.080m);Dir#3(0.080m);Speed#4(0.090m);Dir#4(0.090m);Speed#5(0.100m);Dir#5(0.100m);Speed#6(0.110m);Dir#6(0.110m);Speed#7(0.120m);Dir#7(0.120m);Speed#8(0.130m);Dir#8(0.130m);Speed#9(0.140m);Dir#9(0.140m);Speed#10(0.150m);Dir#10(0.150m);Speed#11(0.160m);Dir#11(0.160m);Speed#12(0.170m);Dir#12(0.170m);Speed#13(0.180m);Dir#13(0.180m);Speed#14(0.190m);Dir#14(0.190m);Speed#15(0.200m);Dir#15(0.200m);Speed#16(0.210m);Dir#16(0.210m);Speed#17(0.220m);Dir#17(0.220m);Speed#18(0.230m);Dir#18(0.230m);Speed#19(0.240m);Dir#19(0.240m);
3/4/2022 19:10:23; 13.2; 97.2; -0.2; -1.6;  0.652; 21.56;    0;    0;  0.519;  19.24;  0.361; 200.74;  0.754;  24.19;  0.353; 172.35;  0.114; 110.03;  0.138; 201.72;  0.022; 335.77;  0.047; 332.35;  0.155; 181.48;  0.188; 336.44;  0.957;  92.40;  0.906; 265.00;  0.207;  98.05;  0.358;  99.96;  0.888; 160.18;  0.316; 167.94;  0.544; 132.02;  0.112; 214.82;  0.254; 287.15;
3/4/2022 19:10:23; 13.2; 97.3; -0.2; -1.6;  0.651; 21.55;    0;    0;  0.113; 210.18;  1.048; 303.75;  0.293;  27.61;  0.037; 329.30;  0.160; 281.52;  0.079; 284.74;  0.038; 231.34;  0.271; 275.71;  0.147; 354.91;  0.233; 350.62;  0.825; 127.91;  0.408;  81.69;  0.216;  80.93;  0.828; 299.54;  1.259; 163.58;  0.246;  20.72;  0.635; 105.15;  0.247; 248.63;  0.134; 159.39;
3/4/2022 19:10:24; 13.2; 97.1; -0.1; -1.5;  0.647; 21.55;    0;    0;  0.731; 345.34;  0.418; 263.67;  0.355;  36.42;  0.037;  62.74;  0.158; 136.02;  0.471; 117.98;  0.043; 155.22;  0.164; 255.54;  0.093; 348.81;  0.214;  33.54;  0.335; 348.29;  0.690; 327.55;  1.039;  98.75;  0.572; 102.21;  0.739;  21.35;  0.362;  14.57;  0.493; 291.52;  0.380; 275.89;  0.015;  82.41;
3/4/2022 19:10:24; 13.2; 97.2; -0.1; -1.6;  0.650; 21.55;    0;    0;  0.458; 342.99;  0.489;  59.50;  0.166; 132.55;  0.103; 340.16;  0.057; 204.78;  0.371; 318.06;  0.321; 133.99;  0.169; 120.50;  0.027; 228.01;  0.070;  94.90;  0.849; 343.02;  0.536; 329.99;  0.774; 124.26;  0.438; 255.58;  0.990; 177.74;  0.533; 339.02;  0.183;  70.58;  0.468; 144.92;  0.786; 101.60;
3/4/2022 19:10:25; 13.2; 97.2; -0.2; -1.6;  0.650; 21.56;    0;    0;  0.761; 203.23;  0.948;  37.55;  0.121; 173.35;  0.090;  41.85;  0.108; 125.17;  0.122; 162.31;  0.131;  13.72;  0.052; 101.09;  0.446; 244.35;  0.832; 323.94;  0.271; 133.35;  0.868; 130.19;  0.668; 178.63;  0.299;  87.51;  0.853; 335.84;  0.274; 173.08;  0.447;  87.95;  0.729; 256.35;  0.110;  90.00;
3/4/2022 19:10:25; 13.2; 97.2; -0.2; -1.6;  0.650; 21.56;    0;    0;  0.632;  61.98;  0.213;  61.99;  0.245;  20.06;  0.317; 334.00;  0.106;  28.74;  0.066;  83.09;  0.317; 149.07;  0.013; 116.57;  0.108;  34.86;  0.638; 250.77;  0.049; 331.86;  0.835;  94.74;  0.198; 138.27;  0.104; 265.05;  0.905; 152.78;  0.834; 333.19;  0.970; 281.72;  0.150;  34.96;  0.626;  91.01;
3/4/2022 19:10:26; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.720; 225.68;  1.202;  47.39;  0.462;  41.93;  0.014; 135.00;  0.291; 189.69;  0.826; 328.87;  0.419; 144.91;  0.093; 158.65;  0.033; 148.74;  0.953; 154.11;  0.945; 143.43;  0.891;  60.65;  0.049;  49.14;  0.085; 167.76;  0.260; 139.21;  0.661;  72.94;  0.449; 159.38;  0.484; 194.95;  0.428; 254.28;
3/4/2022 19:10:26; 13.2; 97.1; -0.2; -1.5;  0.650; 21.55;    0;    0;  0.714;  30.84;  0.346; 237.87;  0.372; 182.92;  0.045;  20.85;  0.057; 104.28;  0.084; 252.65;  0.374; 154.81;  0.057;   5.01;  0.360;  99.12;  0.082; 313.03;  0.940; 152.56;  1.601; 126.05;  0.105; 295.35;  0.075; 178.47;  0.911; 324.74;  0.243; 150.90;  0.248;  62.92;  0.327; 278.08;  0.317;  87.29;
3/4/2022 19:10:27; 13.2; 97.1; -0.1; -1.6;  0.648; 21.55;    0;    0;  0.568;  65.69;  0.635;  73.62;  0.293;  94.31;  0.232; 207.78;  0.098; 357.66;  0.222; 302.69;  0.065; 126.87;  0.358; 163.44;  0.047; 250.02;  0.382; 301.07;  0.251; 238.33;  0.311; 229.18;  0.154; 268.88;  0.187; 176.63;  0.890; 139.69;  0.899; 193.57;  1.274;  33.34;  0.831; 204.31;  0.276;  27.40;
3/4/2022 19:10:27; 13.2; 97.2; -0.2; -1.6;  0.649; 21.55;    0;    0;  0.961; 179.88;  0.476; 260.70;  0.360;  53.13;  0.489; 214.24;  0.049; 213.37;  0.136; 161.17;  0.090; 144.54;  0.053; 128.83;  0.085;  62.53;  0.180; 121.40;  0.222; 151.47;  0.651; 330.76;  0.316; 280.21;  0.179; 345.81;  0.432; 143.37;  0.531;   9.87;  1.112;  93.09;  0.807; 110.23;  0.986; 260.37;
3/4/2022 19:10:28; 13.2; 97.3; -0.2; -1.6;  0.649; 21.55;    0;    0;  0.868; 224.67;  0.174; 220.10;  0.602;  34.38;  0.101; 222.20;  0.077; 202.22;  0.182; 268.43;  0.103; 191.75;  0.139; 260.88;  0.229;  51.73;  0.487; 207.51;  0.227; 313.75;  0.260; 174.27;  0.093; 222.40;  0.098; 267.08;  0.509; 181.01;  0.143; 300.14;  0.761; 277.10;  0.157; 321.74;  0.238; 264.94;
3/4/2022 19:10:28; 13.2; 97.3; -0.2; -1.6;  0.649; 21.55;    0;    0;  0.481; 137.28;  0.299;  32.15;  0.656; 214.88;  0.019;  71.57;  0.430; 185.74;  0.118;  87.09;  0.123; 126.40;  0.079; 185.78;  0.170; 256.05;  0.090; 337.14;  0.490; 191.31;  0.223; 158.96;  0.295; 206.13;  0.083; 175.18;  0.249; 259.37;  0.006; 198.43;  0.335; 258.82;  0.096;  56.48;  0.242;  71.19;
3/4/2022 19:10:29; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.165; 275.23;  0.681; 182.86;  0.483; 208.95;  0.021;  37.41;  0.062;  45.66;  0.020; 210.47;  0.168;  83.51;  0.187; 358.16;  0.339; 289.29;  0.120;  94.29;  0.030; 212.62;  0.342; 234.77;  0.086; 126.47;  0.094;  57.99;  1.204; 251.81;  0.318; 301.64;  0.619; 200.92;  0.274;  23.94;  0.131;  40.36;
3/4/2022 19:10:29; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.286;  80.93;  0.252;  46.12;  0.188; 328.67;  0.132; 221.31;  0.086; 231.13;  0.227;  84.69;  0.162; 101.03;  0.140; 139.04;  0.790; 273.05;  0.727; 338.13;  0.157;  37.75;  0.183;  27.69;  0.093;  30.43;  0.043;   3.99;  0.120; 306.87;  0.217; 323.24;  0.973; 145.80;  0.296;   9.14;  0.138; 225.29;
3/4/2022 19:10:30; 13.2; 97.2; -0.1; -1.5;  0.647; 21.56;    0;    0;  0.969; 191.31;  0.654;  41.47;  0.638; 214.91;  0.489; 220.86;  0.041; 275.57;  0.485;  78.94;  0.143;  32.47;  1.086; 190.55;  0.428; 234.42;  0.796; 254.11;  0.209;  63.31;  0.273;  53.05;  0.071; 144.74;  0.045; 140.36;  0.319; 230.47;  0.746; 160.74;  0.362;   4.28;  0.058; 307.27;  0.934; 206.59;
3/4/2022 19:10:30; 13.2; 97.3; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.149;  36.25;  0.805;  21.18;  0.942;  28.82;  0.071; 273.22;  0.095; 202.25;  0.880; 272.08;  0.201;   4.86;  0.197;  52.02;  0.136; 292.04;  0.885; 153.15;  0.108;  37.50;  0.013; 192.99;  0.129; 196.19;  0.336; 262.47;  0.362; 212.81;  0.276; 212.71;  0.446;  16.69;  0.226; 200.20;  0.249; 330.65;
3/4/2022 19:10:31; 13.2; 97.1; -0.1; -1.5;  0.649; 21.55;    0;    0;  0.855;  15.95;  0.326; 200.10;  0.386; 227.31;  0.048; 341.94;  0.108; 330.12;  0.215;  79.84;  0.617;  44.47;  0.191; 205.49;  0.855; 329.66;  0.172; 125.07;  0.580;  51.51;  0.343; 233.67;  0.980;  29.86;  0.096;  80.44;  0.750; 206.29;  0.295;  68.49;  1.551; 190.36;  0.083;  80.99;  0.102; 238.17;
3/4/2022 19:10:31; 13.2; 97.2; -0.2; -1.6;  0.650; 21.56;    0;    0;  0.575; 242.68;  0.300; 261.17;  0.501; 286.95;  0.177; 230.28;  0.068; 232.79;  0.068; 111.64;  0.027; 355.76;  0.211;   9.82;  0.096;  79.75;  0.415; 308.44;  0.711;  32.12;  0.279; 199.93;  0.758; 211.95;  0.151; 130.97;  0.162;   3.18;  0.183;  37.24;  0.344; 308.87;  0.417; 225.97;  0.336; 227.90;
3/4/2022 19:10:32; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.628;  63.03;  0.294; 359.61;  0.242; 206.25;  0.126;  16.57;  0.028;   6.12;  0.517;  19.66;  0.084; 309.19;  1.047; 233.27;  0.877; 170.75;  0.867; 163.66;  0.340; 120.56;  0.263; 339.29;  0.414; 224.80;  0.802; 198.68;  0.294; 312.93;  0.076;  94.51;  0.529; 131.25;  0.298; 166.01;  0.380; 217.29;
3/4/2022 19:10:32; 13.2; 97.2; -0.2; -1.6;  0.646; 21.55;    0;    0;  0.513; 179.44;  0.388;  30.20;  0.029; 220.82;  0.078; 203.29;  0.049;  74.54;  0.094; 130.27;  0.162; 276.03;  0.459; 333.04;  0.246;   0.70;  0.422; 326.61;  0.337; 312.11;  0.607; 220.19;  0.284; 181.61;  0.204; 212.36;  0.612;  30.63;  0.293; 343.11;  0.379; 262.11;  0.085; 270.67;  0.845; 201.68;
3/4/2022 19:10:33; 13.2; 97.1; -0.1; -1.6;  0.648; 21.55;    0;    0;  0.148; 186.98;  0.249;   8.55;  0.247; 228.12;  0.081;  54.54;  0.028; 317.86;  0.083;  32.74;  0.243; 209.31;  0.234;  58.83;  0.188;  62.75;  0.246; 350.15;  0.189; 139.50;  0.263; 350.82;  0.075;  98.46;  0.251; 238.02;  0.015; 233.13;  0.222; 159.69;  0.404; 251.39;  0.159; 123.69;  0.069; 222.66;
3/4/2022 19:10:33; 13.2; 97.3; -0.2; -1.6;  0.649; 21.55;    0;    0;  0.257; 106.96;  0.334;  62.51;  0.186;  61.36;  0.038; 333.43;  0.110; 231.26;  0.095;  30.34;  0.089;  64.01;  0.285;  12.57;  0.433; 355.23;  0.116; 247.65;  0.233;  26.01;  0.323;  52.67;  0.209; 157.74;  0.284;  37.27;  0.357; 171.78;  0.618;  80.31;  0.546; 249.54;  0.948; 307.03;  0.441; 314.08;
3/4/2022 19:10:34; 13.2; 97.1; -0.1; -1.6;  0.651; 21.56;    0;    0;  0.766; 216.24;  0.453;   0.00;  0.250;  17.71;  0.237;  77.55;  0.085; 197.80;  0.075;  95.33;  0.957; 211.02;  0.618;  18.87;  0.823; 154.37;  0.708;  97.71;  0.174; 172.75;  0.281; 221.97;  0.311; 108.20;  0.072; 110.19;  0.016; 345.07;  0.905;  38.45;  0.308; 111.56;  0.935;  17.49;  0.398; 116.76;
3/4/2022 19:10:34; 13.2; 97.2; -0.2; -1.5;  0.651; 21.55;    0;    0;  0.509; 142.10;  0.593; 268.94;  0.080; 322.13;  0.251; 264.06;  0.306;  35.30;  0.103;  87.22;  0.058;  15.95;  0.529; 207.82;  0.599;  43.04;  0.565;  47.73;  0.185;  16.28;  0.609; 190.50;  1.135; 114.96;  0.082;  80.88;  0.068; 203.53;  1.089; 246.28;  1.151; 269.20;  0.244; 245.32;  0.267; 211.07;
3/4/2022 19:10:35; 13.2; 97.2; -0.2; -1.6;  0.649; 21.56;    0;    0;  1.488; 232.73;  0.523; 199.68;  0.051; 319.76;  0.185;  14.11;  0.029;  95.91;  0.222; 340.02;  0.140; 353.43;  0.746;  87.31;  0.399;  97.34;  0.140; 353.43;  0.037;  94.64;  0.370; 192.95;  0.429; 129.99;  0.162; 223.75;  0.072;  73.07;  0.234; 210.63;  0.849; 199.48;  0.642;  28.04;  0.998;  69.53;
3/4/2022 19:10:35; 13.2; 97.2; -0.1; -1.5;  0.648; 21.55;    0;    0;  0.420;  90.82;  0.800;  28.26;  0.210;  41.13;  0.810; 283.20;  0.116;  29.44;  0.105; 241.00;  0.109; 285.95;  1.034; 201.33;  0.394; 213.61;  0.076; 131.82;  0.243;  12.84;  0.144;  90.80;  0.796; 312.71;  0.042; 271.36;  0.095; 229.27;  0.144; 277.57;  0.397; 250.56;  0.197;  83.02;  0.039;  13.32;
3/4/2022 19:10:36; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.270; 278.31;  0.302; 219.76;  0.125; 206.57;  0.106;  53.46;  0.175; 190.86;  0.085;  50.71;  0.058;  11.89;  1.013;  35.12;  0.235;  40.68;  0.412;  34.73;  0.389; 154.56;  0.201;   0.57;  0.119; 327.38;  0.380; 334.11;  0.072;  73.84;  0.091; 289.23;  0.979;  81.61;  0.415;  30.89;  0.306; 230.58;
3/4/2022 19:10:36; 13.2; 97.2; -0.2; -1.6;  0.648; 21.56;    0;    0;  0.998; 262.80;  0.902; 100.92;  0.325;  98.13;  0.411; 260.47;  0.006;  90.00;  0.274; 205.54;  0.129;  87.34;  0.517; 184.99;  0.909; 207.24;  0.297; 145.29;  0.610; 148.26;  0.196; 322.66;  0.282; 160.09;  0.442;  10.29;  0.048;  82.87;  0.098; 278.79;  0.576; 278.58;  0.348;  93.63;  0.295; 210.56;
3/4/2022 19:10:37; 13.2; 97.2; -0.2; -1.6;  0.653; 21.55;    0;    0;  0.270;  40.05;  0.674; 301.90;  0.474;  68.47;  0.177;  89.35;  0.087; 220.82;  0.051; 307.09;  0.211; 250.02;  0.638;   7.11;  0.512;  24.21;  0.051; 114.54;  0.253; 345.58;  0.995;  39.82;  0.093; 127.98;  1.044; 338.13;  0.045;  38.66;  0.018; 310.60;  0.969; 261.45;  0.741;  82.48;  0.388; 316.15;
3/4/2022 19:10:37; 13.2; 97.1; -0.1; -1.6;  0.648; 21.55;    0;    0;  0.728; 148.08;  0.270; 123.69;  0.124;  99.77;  0.057; 337.46;  0.107;  51.42;  0.187; 163.89;  0.243; 313.50;  0.175; 190.86;  0.079; 223.45;  0.169; 347.03;  0.260;  47.49;  0.084; 149.15;  0.155;  34.51;  0.260; 139.83;  0.032;  82.87;  0.419; 243.31;  0.193;  40.79;  0.482;  74.35;  0.397; 331.11;
3/4/2022 19:10:38; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.182; 246.39;  0.096; 149.44;  0.049; 216.63;  0.149; 358.46;  0.204; 110.65;  0.037;  55.89;  0.083; 211.20;  0.498; 219.79;  0.040; 237.09;  0.202; 347.69;  0.269; 184.27;  0.114; 318.20;  0.776; 144.08;  0.816; 150.42;  0.016;  71.57;  0.223;  10.60;  0.393; 286.09;  0.958;  88.56;  0.941;  91.52;
3/4/2022 19:10:38; 13.2; 97.1; -0.1; -1.6;  0.648; 21.55;    0;    0;  0.754; 308.54;  1.054;  70.72;  0.143; 106.28;  0.121; 323.41;  0.145; 347.68;  0.131;   0.00;  0.106; 217.30;  0.137; 162.62;  0.071; 273.22;  0.327; 214.91;  0.133;  94.30;  0.091; 239.79;  0.272; 101.43;  0.290; 162.56;  0.083;  18.87;  0.012; 318.37;  0.324; 241.62;  0.618; 268.33;  0.158; 281.31;
3/4/2022 19:10:39; 13.2; 97.2; -0.2; -1.6;  0.649; 21.55;    0;    0;  0.999; 267.48;  0.599; 281.07;  0.262;  42.99;  0.085; 293.55;  0.187;  47.60;  0.218;  31.50;  0.199;  21.53;  0.077; 339.44;  0.246; 180.70;  0.823;  25.85;  0.143;  89.60;  0.085; 299.58;  0.073; 137.78;  0.133; 113.09;  0.074;  19.65;  0.805;  44.40;  0.779; 196.64;  0.313; 264.13;  0.367; 290.06;
3/4/2022 19:10:39; 13.2; 97.2; -0.2; -1.5;  0.651; 21.55;    0;    0;  0.442; 125.52;  0.939; 252.72;  0.204; 236.39;  0.068;  18.97;  0.884; 296.19;  0.296; 225.96;  0.475;  11.90;  0.208; 356.42;  0.092; 151.49;  0.470; 218.09;  0.006; 210.96;  0.049; 168.23;  0.196; 138.92;  0.297;   9.30;  0.057; 212.01;  0.239;  53.85;  0.357; 252.89;  0.323; 227.51;  0.804;  90.50;
3/4/2022 19:10:40; 13.2; 97.1; -0.1; -1.5;  0.649; 21.55;    0;    0;  0.905; 163.05;  0.048; 210.34;  0.121;  55.78;  0.156; 259.27;  0.342; 156.36;  0.337; 282.34;  0.201; 195.00;  0.207; 132.26;  0.164;  16.67;  0.053;   5.39;  0.054; 232.50;  0.106;  76.36;  0.839; 163.31;  0.461; 199.38;  0.114;  32.86;  0.582;  88.03;  1.284; 253.34;  0.665; 243.28;  0.188;  69.16;
3/4/2022 19:10:40; 13.2; 97.3; -0.2; -1.6;  0.651; 21.55;    0;    0;  0.460; 134.21;  0.080; 255.44;  0.889; 145.31;  0.153; 209.42;  0.550; 333.76;  0.173; 259.34;  0.176;   1.63;  0.061; 205.30;  0.394;  19.86;  0.189;  11.61;  0.337; 156.78;  0.569; 339.53;  0.273; 349.23;  0.641; 149.11;  0.080;  73.37;  0.198;  69.92;  0.760;  99.77;  0.562;  39.44;  0.111; 323.44;
3/4/2022 19:10:41; 13.2; 97.2; -0.2; -1.6;  0.648; 21.55;    0;    0;  0.008; 209.74;  0.632; 261.45;  0.401;  74.37;  0.071; 184.03;  0.064; 116.97;  0.901;  32.63;  0.003;  71.57;  0.147; 350.22;  0.044; 180.00;  0.312;   9.22;  0.753;  75.47;  0.285; 294.68;  0.608; 233.22;  0.471; 192.26;  0.132;  71.02;  0.350; 276.90;  0.713; 275.23;  0.530;  15.53;  0.239;  50.59;
3/4/2022 19:10:41; 13.2; 97.1; -0.2; -1.6;  0.649; 21.55;    0;    0;  0.255; 347.98;  0.411;  85.82;  0.273;  36.37;  0.043; 221.19;  0.666;  87.59;  0.532; 207.29;  0.077; 229.24;  0.052; 122.47;  0.199;  32.25;  0.605;  45.27;  0.579;  62.11;  1.016;  89.72;  0.554;  40.97;  0.356;  48.19;  0.494; 271.39;  0.130; 125.64;  0.965; 277.32;  0.106; 109.29;  0.576;  83.62;
3/4/2022 19:10:42; 13.2; 97.3; -0.2; -1.5;  0.650; 21.55;    0;    0;  0.367; 296.01;  0.070;  98.25;  0.771; 209.52;  0.058; 255.96;  0.150; 265.01;  0.189; 228.64;  0.280;  90.00;  0.306; 201.70;  0.115;  72.82;  0.071; 109.71;  0.086;  21.18;  0.598; 129.30;  0.245; 256.30;  0.496; 160.94;  0.370; 219.29;  0.100; 315.41;  0.134; 279.04;  1.015;  73.87;  0.351; 287.40;
3/4/2022 19:10:42; 13.2; 97.2; -0.2; -1.6;  0.648; 21.55;    0;    0;  0.592; 130.96;  0.217; 223.69;  0.054; 181.06;  0.166; 341.02;  0.173; 269.34;  0.095; 250.22;  0.054; 107.10;  0.065;  10.62;  0.077;  49.72;  0.569; 214.11;  0.092; 295.73;  0.196; 162.77;  0.408;  70.10;  0.257;  26.57;  0.258; 241.25;  0.181;  37.82;  0.787; 336.50;  0.478;  71.45;  0.248; 127.47;
3/4/2022 19:10:43; 13.2; 97.2; -0.2; -1.5;  0.649; 21.55;    0;    0;  0.587; 292.02;  0.144; 113.72;  0.377; 228.66;  0.022; 159.15;  1.004; 325.27;  0.124; 159.66;  0.268; 236.43;  0.165;  77.74;  0.079; 306.72;  0.062;  25.74;  0.061;  34.99;  0.270; 123.04;  0.122;  73.35;  0.311;  53.09;  0.171; 231.65;  0.189;  25.07;  0.457;  57.14;  0.777; 268.45;  0.095; 104.62;
3/4/2022 19:10:43; 13.2; 97.2; -0.1; -1.5;  0.649; 21.55;    0;    0;  0.307; 101.64;  0.421; 156.36;  0.561; 210.40;  0.103; 246.43;  0.242; 110.08;  0.153; 290.21;  0.278; 349.42;  0.063; 169.05;  0.090; 196.21;  0.153; 334.94;  0.131; 116.18;  0.158;  62.14;  0.184; 155.94;  0.096; 338.53;  0.128; 285.88;  0.104; 318.50;  0.658;   6.98;  0.432; 324.99;  0.349;  22.01;
3/4/2022 19:10:44; 13.2; 97.3; -0.2; -1.5;  0.648; 21.55;    0;    0;  0.392;  63.63;  0.081; 325.53;  0.771; 217.46;  0.174; 272.96;  0.720;  42.75;  0.424; 149.57;  0.134; 122.50;  0.228; 332.53;  0.077;   8.24;  0.107;  16.91;  0.236; 203.96;  0.380; 320.45;  0.076; 200.11;  0.283; 308.25;  0.328;  10.35;  0.231; 283.25;  0.038; 167.80;  0.732;  78.81;  0.052; 313.45;
3/4/2022 19:10:44; 13.2; 97.3; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.457; 213.48;  0.303; 148.52;  0.153;   0.00;  0.346;  83.53;  0.177;  20.90;  0.632;  48.01;  0.753; 199.64;  0.516; 173.32;  0.152; 221.26;  0.027; 274.24;  0.102; 105.95;  0.985;   7.59;  0.351;  10.99;  0.544;  38.28;  0.179; 147.55;  0.098;  49.97;  1.027; 242.39;  0.232; 121.22;  0.637;  91.98;
3/4/2022 19:10:45; 13.2; 97.1; -0.2; -1.5;  0.647; 21.55;    0;    0;  0.317; 108.03;  0.141;  59.80;  0.698; 213.30;  0.369;  79.85;  0.111; 335.05;  0.237; 237.38;  0.223;  35.33;  0.153; 103.22;  0.228; 312.51;  0.121; 334.07;  0.110; 177.40;  0.502; 250.81;  0.129;  92.22;  0.176;  84.45;  0.170; 185.07;  0.181; 209.12;  0.202;   6.81;  0.437;  94.20;  0.543; 265.35;
3/4/2022 19:10:45; 13.2; 97.3; -0.2; -1.6;  0.648; 21.55;    0;    0;  0.599; 143.63;  0.064; 144.57;  0.146;  30.09;  0.153; 162.51;  0.695; 211.47;  0.569;  23.41;  0.218;  57.77;  0.914; 147.06;  0.904; 325.87;  0.075; 338.91;  0.023;  85.03;  0.247; 125.30;  0.574; 317.89;  0.149; 232.90;  0.036; 105.95;  0.207; 346.03;  0.680;  80.09;  0.848;  18.50;  0.912;  91.01;
3/4/2022 19:10:46; 13.2; 97.1; -0.1; -1.5;  0.651; 21.55;    0;    0;  0.327; 130.91;  0.218; 155.90;  0.227; 224.82;  0.081; 284.38;  0.903;  83.06;  0.508;  20.86;  0.217;   1.32;  0.100; 335.22;  0.412; 310.57;  0.863; 150.58;  0.486; 150.80;  0.283; 233.33;  0.288; 339.05;  0.160; 341.45;  0.034; 317.39;  0.042; 355.91;  0.237; 282.92;  0.058; 303.69;  0.222; 311.36;
3/4/2022 19:10:46; 13.2; 97.2; -0.1; -1.5;  0.649; 21.55;    0;    0;  0.379; 146.39;  0.338; 330.17;  0.340; 310.82;  0.220; 234.07;  0.303; 169.54;  0.333; 221.11;  0.185;  44.56;  0.125;   6.44;  0.104;  11.09;  0.438; 148.34;  0.118; 250.18;  1.096; 133.67;  0.359; 149.50;  0.044;  96.48;  0.184;  86.27;  0.066; 149.93;  0.765;  16.33;  0.459;  18.67;  0.347; 305.38;
3/4/2022 19:10:47; 13.2; 97.3; -0.2; -1.5;  0.650; 21.55;    0;    0;  0.092; 350.64;  0.018; 160.56;  0.046; 208.81;  0.188;  17.66;  0.170; 273.03;  0.686; 197.04;  0.135;   0.42;  0.050;  74.85;  0.126;  34.70;  0.424; 332.17;  0.077; 108.90;  0.666; 154.94;  0.320; 323.63;  0.149; 339.13;  0.120;  12.99;  0.091;  19.82;  0.231;  58.65;  0.725; 226.96;  0.268;  66.21;
3/4/2022 19:10:47; 13.2; 97.2; -0.1; -1.6;  0.649; 21.56;    0;    0;  0.325; 324.50;  0.132; 321.75;  0.111; 305.84;  0.092; 332.88;  0.072; 282.09;  0.801;  31.11;  0.259; 210.32;  0.036; 223.88;  0.033;  51.07;  0.911; 331.27;  0.085; 197.80;  0.506;  88.30;  0.116; 285.47;  0.223;  27.83;  0.342;  79.74;  0.255;  18.79;  0.803; 317.32;  0.098; 357.66;  0.797; 263.66;
3/4/2022 19:10:48; 13.2; 97.1; -0.1; -1.5;  0.649; 21.55;    0;    0;  0.228; 327.36;  0.046; 294.34;  0.090; 212.81;  0.420; 207.24;  0.119; 225.68;  0.205; 151.05;  0.380; 204.74;  0.093; 266.31;  0.150; 202.30;  0.114;  30.62;  0.016;  10.62;  0.895;  82.49;  0.677; 316.38;  0.536; 270.43;  0.223; 265.62;  0.092;  51.63;  1.646; 246.82;  0.158;  71.91;  0.643; 193.41;
3/4/2022 19:10:48; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.156; 156.56;  0.135; 326.78;  0.032; 128.66;  0.432; 204.19;  0.249; 181.84;  0.129;  38.73;  0.072; 339.81;  0.367; 325.66;  0.059; 286.61;  0.052; 178.90;  0.072;  60.95;  0.331; 213.16;  0.662; 262.97;  0.086;  79.34;  0.240; 245.89;  1.033; 216.10;  0.868; 235.32;  0.151; 276.47;  0.249; 193.25;
3/4/2022 19:10:49; 13.2; 97.3; -0.2; -1.6;  0.647; 21.55;    0;    0;  0.320; 150.79;  0.023; 279.87;  0.178; 230.94;  0.359; 163.84;  0.432; 226.97;  0.110; 297.03;  0.163;  29.88;  0.308; 158.44;  0.074; 193.28;  0.031;  35.75;  0.057; 216.47;  0.370; 304.76;  0.690;  71.07;  0.465; 232.34;  0.328;  61.56;  0.148; 296.91;  1.008; 258.09;  0.273; 207.22;  0.141; 220.69;
3/4/2022 19:10:49; 13.2; 97.1; -0.2; -1.6;  0.651; 21.55;    0;    0;  0.025; 298.61;  0.142; 298.55;  0.232; 276.94;  0.949; 337.19;  0.451; 200.24;  0.388; 103.71;  0.967; 326.18;  0.423; 151.92;  0.188; 210.39;  0.093; 214.03;  0.019; 147.99;  0.132; 283.61;  0.193;  87.63;  0.279;  80.50;  0.456;  29.99;  0.187; 214.97;  0.136; 126.03;  0.235; 273.91;  0.050;  47.42;
3/4/2022 19:10:50; 13.2; 97.2; -0.2; -1.6;  0.650; 21.55;    0;    0;  0.025; 228.18;  0.010; 253.30;  0.188;  88.48;  0.669; 156.46;  0.435;  59.13;  0.338; 129.35;  0.986; 333.18;  0.163; 172.61;  0.025; 338.63;  0.089; 189.67;  0.009; 327.99;  0.099; 258.35;  0.111; 288.43;  0.118;  78.79;  0.378; 215.41;  0.395; 209.94;  0.079; 177.83;  0.182;  78.57;  0.163; 233.48;
3/4/2022 19:10:50; 13.2; 97.2; -0.1; -1.6;  0.648; 21.55;    0;    0;  0.520; 183.75;  0.345; 246.93;  0.122; 201.71;  0.822; 340.15;  0.454;  61.46;  0.232;  23.59;  0.168; 315.73;  0.318; 294.31;  0.132; 323.30;  0.602; 155.69;  0.039;  60.80;  0.050; 228.27;  0.116;  80.54;  0.406; 143.02;  0.056;  41.38;  0.470;  29.02;  0.098; 145.34;  0.412; 156.86;  0.323; 264.13;
