 17   0.220   0.274   0.003   0.085  80.0  83.0  97.0  15.0  88.0  90.0   0.274   89.37 0 0 0 0 0 0
 18   0.230   0.034   0.020   0.007  78.0  85.0 100.0  53.0  70.0  83.0   0.039   59.53 0 0 0 0 0 0
 19   0.240   0.084   0.046   0.012  79.0  81.0 101.0  59.0  12.0  65.0   0.096   61.29 0 0 0 0 0 0
03 07 2022 19 53 52.000     1  3301 00000000 01110000  13.2 1487.9  64.9   0.5  -1.8   0.635  21.89     0     0 3  19
  1   0.060   0.250   0.123   0.065 138.0 135.0 141.0  13.0  88.0 100.0   0.279   63.80 0 0 0 0 0 0
  2   0.070  -0.770  -0.224  -0.181 126.0 123.0 130.0  16.0  61.0  49.0   0.802  253.78 0 0 0 0 0 0
  3   0.080  -0.055  -0.041   0.011 114.0 113.0 119.0  18.0  66.0  77.0   0.069  233.30 0 0 0 0 0 0
  4   0.090  -0.102  -0.155  -0.019 100.0 103.0 107.0  15.0  27.0  78.0   0.186  213.35 0 0 0 0 0 0
  5   0.100   0.101  -0.081   0.049  91.0 101.0  99.0  22.0  15.0  72.0   0.129  128.73 0 0 0 0 0 0
  6   0.110   0.013   0.008   0.024  87.0 104.0  93.0  27.0  96.0  45.0   0.015   58.39 0 0 0 0 0 0
  7   0.120  -0.028  -0.074  -0.021  83.0 102.0  88.0  25.0  81.0  72.0   0.079  200.73 0 0 0 0 0 0
  8   0.130   0.040  -0.019   0.026  82.0  95.0  82.0  31.0  37.0  72.0   0.044  115.41 0 0 0 0 0 0
  9   0.140   0.048   0.101  -0.009  79.0  90.0  78.0  28.0  51.0  74.0   0.112   25.42 0 0 0 0 0 0
 10   0.150   0.125   0.118   0.005  76.0  85.0  80.0  67.0  52.0  93.0   0.172   46.65 0 0 0 0 0 0
 11   0.160   0.054  -0.009   0.021  73.0  79.0  78.0  35.0  45.0  79.0   0.055   99.46 0 0 0 0 0 0
 12   0.170  -0.077  -0.017  -0.048  68.0  76.0  73.0  34.0  81.0  78.0   0.079  257.55 0 0 0 0 0 0
 13   0.180   0.327   0.200   0.104  67.0  75.0  71.0  27.0  69.0  80.0   0.383   58.55 0 0 0 0 0 0
 14   0.190   0.414   0.200   0.123  66.0  76.0  70.0  10.0  85.0  60.0   0.460   64.22 0 0 0 0 0 0
 15   0.200  -0.074   0.013  -0.062  67.0  76.0  69.0  41.0  47.0  75.0   0.075  279.96 0 0 0 0 0 0
 16   0.210   0.042  -0.186   0.062  71.0  75.0  70.0  53.0  35.0  97.0   0.191  167.28 0 0 0 0 0 0
 17   0.220   0.039  -0.087  -0.008  71.0  76.0  68.0  65.0  70.0  55.0   0.095  155.85 0 0 0 0 0 0
 18   0.230   0.308   0.355  -0.050  72.0  73.0  69.0  22.0   6.0  66.0   0.470   40.95 0 0 0 0 0 0
 19   0.240  -0.273  -0.045  -0.150  75.0  72.0  71.0   9.0  24.0  36.0   0.277  260.64 0 0 0 0 0 0
03 07 2022 19 58 52.000     1  3601 00000000 01110000  13.2 1487.9  64.9   0.5  -1.8   0.633  21.88     0     0 3  19
  1   0.060   0.146  -0.894   0.314 137.0 134.0 141.0   0.0  14.0  70.0   0.906  170.72 0 0 0 0 0 0
  2   0.070   0.033   0.659  -0.179 125.0 122.0 130.0  96.0   1.0  93.0   0.660    2.87 0 0 0 0 0 0
  3   0.080  -0.620  -0.270  -0.121 113.0 115.0 119.0  16.0  75.0  50.0   0.676  246.47 0 0 0 0 0 0
  4   0.090   0.036  -0.323   0.011 102.0 102.0 104.0  80.0  38.0  27.0   0.325  173.64 0 0 0 0 0 0
  5   0.100  -0.700  -0.216  -0.197  99.0  91.0  91.0  15.0  65.0  69.0   0.733  252.85 0 0 0 0 0 0
  6   0.110  -0.289   0.331  -0.026  94.0  86.0  85.0  62.0  24.0  63.0   0.439  318.88 0 0 0 0 0 0
  7   0.120  -0.063  -0.045  -0.031  87.0  85.0  83.0  58.0  93.0  91.0   0.077  234.46 0 0 0 0 0 0
  8   0.130  -0.004  -0.163   0.063  82.0  81.0  83.0  76.0  50.0  98.0   0.163  181.41 0 0 0 0 0 0
  9   0.140   0.023  -0.040  -0.025  77.0  78.0  80.0  74.0  63.0  76.0   0.046  150.10 0 0 0 0 0 0
 10   0.150   0.236   0.070   0.030  74.0  76.0  79.0  32.0  58.0  46.0   0.246   73.48 0 0 0 0 0 0
 11   0.160  -0.127   0.065   0.062  71.0  75.0  77.0  74.0  61.0  36.0   0.143  297.10 0 0 0 0 0 0
 12   0.170  -0.002   0.095  -0.036  73.0  73.0  74.0  94.0  54.0  87.0   0.095  358.79 0 0 0 0 0 0
 13   0.180   0.133   0.093   0.029  71.0  71.0  81.0  16.0  48.0  98.0   0.162   55.04 0 0 0 0 0 0
 14   0.190   0.006  -0.137   0.045  70.0  69.0  91.0  61.0  11.0 100.0   0.137  177.49 0 0 0 0 0 0
 15   0.200   0.054   0.001   0.017  68.0  69.0  91.0  46.0  64.0  86.0   0.054   88.94 0 0 0 0 0 0
 16   0.210  -0.014  -0.035  -0.030  68.0  67.0  87.0  80.0  31.0  64.0   0.038  201.80 0 0 0 0 0 0
 17   0.220  -0.062   0.102  -0.033  68.0  68.0  85.0  74.0  20.0  89.0   0.119  328.71 0 0 0 0 0 0
 18   0.230  -0.025  -0.071  -0.024  68.0  79.0  80.0  64.0  65.0  78.0   0.075  199.40 0 0 0 0 0 0
 19   0.240   0.138   0.661  -0.192  78.0  79.0  76.0 100.0   3.0  25.0   0.675   11.79 0 0 0 0 0 0
03 07 2022 20 03 52.000     1  3901 00000000 01110000  13.2 1487.9  64.9   0.5  -1.8   0.636  21.89     0     0 3  19
  1   0.060   0.837   0.222   0.148 137.0 135.0 141.0  71.0  10.0  47.0   0.866   75.15 0 0 0 0 0 0
  2   0.070   0.148   0.052   0.059 125.0 122.0 131.0  62.0  39.0  91.0   0.157   70.64 0 0 0 0 0 0
  3   0.080   0.009  -0.007  -0.014 116.0 111.0 122.0  92.0  75.0  69.0   0.011  127.87 0 0 0 0 0 0
  4   0.090   0.002   0.010   0.005 102.0  98.0 108.0  88.0  87.0  77.0   0.010   11.31 0 0 0 0 0 0
  5   0.100   0.026  -0.012  -0.005  92.0  90.0  96.0  96.0  49.0  81.0   0.029  114.78 0 0 0 0 0 0
  6   0.110   0.085   0.021   0.023  88.0  90.0  89.0  74.0  68.0  88.0   0.088   76.12 0 0 0 0 0 0
  7   0.120  -0.066  -0.043  -0.024  85.0  88.0  86.0  46.0  89.0  93.0   0.079  236.92 0 0 0 0 0 0
  8   0.130  -0.025  -0.010   0.014  81.0  86.0  82.0  86.0  92.0  59.0   0.027  248.20 0 0 0 0 0 0
  9   0.140   0.060   0.013   0.003  77.0  82.0  77.0  18.0  90.0  63.0   0.061   77.77 0 0 0 0 0 0
 10   0.150  -0.051  -0.017  -0.014  75.0  80.0  75.0   7.0  97.0  62.0   0.054  251.57 0 0 0 0 0 0
 11   0.160   0.021  -0.035   0.017  73.0  78.0  74.0  39.0  77.0  83.0   0.041  149.04 0 0 0 0 0 0
 12   0.170   0.006  -0.144  -0.048  72.0  78.0  74.0  78.0  79.0  28.0   0.144  177.61 0 0 0 0 0 0
 13   0.180  -0.118  -0.039  -0.042  72.0  77.0  76.0  37.0  73.0  96.0   0.124  251.71 0 0 0 0 0 0
 14   0.190   0.000   0.003   0.005  80.0  82.0  77.0 100.0  99.0  97.0   0.003    0.00 0 0 0 0 0 0
 15   0.200   0.000  -0.024   0.000  81.0  85.0  74.0  97.0  57.0  89.0   0.024  180.00 0 0 0 0 0 0
 16   0.210  -0.006   0.018  -0.004  84.0  86.0  77.0  99.0  98.0  97.0   0.019  341.57 0 0 0 0 0 0
 17   0.220  -0.014  -0.030  -0.005  84.0  88.0  79.0  92.0  98.0  98.0   0.033  205.02 0 0 0 0 0 0
 18   0.230   0.077   0.026   0.004  85.0  86.0  76.0  76.0  50.0  71.0   0.081   71.34 0 0 0 0 0 0
 19   0.240  -0.057   0.096   0.017  90.0  81.0  72.0  94.0  33.0  26.0   0.112  329.30 0 0 0 0 0 0
03 07 2022 20 08 52.000     1  4201 00000000 01110000  13.2 1487.9  65.0   0.5  -1.8   0.637  21.90     0     0 3  19
  1   0.060  -0.022   0.263  -0.014 137.0 134.0 140.0  81.0   7.0  53.0   0.264  355.22 0 0 0 0 0 0
  2   0.070  -0.046  -0.182   0.045 129.0 121.0 132.0  83.0  28.0  90.0   0.188  194.18 0 0 0 0 0 0
  3   0.080  -0.080  -0.008  -0.035 119.0 110.0 125.0  55.0  27.0  85.0   0.080  264.29 0 0 0 0 0 0
  4   0.090  -0.073  -0.081   0.029 106.0 100.0 111.0  46.0  50.0  81.0   0.109  222.03 0 0 0 0 0 0
  5   0.100  -0.051  -0.013   0.006  97.0  93.0 101.0  43.0  48.0  86.0   0.053  255.70 0 0 0 0 0 0
  6   0.110  -0.126  -0.094  -0.033  93.0  87.0  95.0  24.0  52.0  86.0   0.157  233.28 0 0 0 0 0 0
  7   0.120  -0.005  -0.014   0.011  92.0  84.0  91.0  50.0  52.0  81.0   0.015  199.65 0 0 0 0 0 0
  8   0.130  -0.038  -0.043  -0.014  93.0  82.0  86.0  73.0  58.0  83.0   0.057  221.47 0 0 0 0 0 0
  9   0.140   0.048   0.009   0.012  92.0  86.0  85.0  31.0  96.0  89.0   0.049   79.38 0 0 0 0 0 0
 10   0.150  -0.036  -0.035  -0.007  90.0  87.0  84.0  46.0  78.0  76.0   0.050  225.81 0 0 0 0 0 0
 11   0.160  -0.039  -0.003   0.000  89.0  85.0  83.0  47.0  55.0  88.0   0.039  265.60 0 0 0 0 0 0
 12   0.170  -0.013  -0.010   0.028  85.0  80.0  79.0  37.0  31.0  50.0   0.016  232.43 0 0 0 0 0 0
 13   0.180   0.037   0.053   0.005  80.0  76.0  83.0  32.0  37.0  97.0   0.065   34.92 0 0 0 0 0 0
 14   0.190   0.218  -0.013   0.091  77.0  75.0  86.0   7.0  42.0  94.0   0.218   93.41 0 0 0 0 0 0
 15   0.200  -0.082   0.007  -0.030  76.0  74.0  86.0  43.0  48.0  72.0   0.082  274.88 0 0 0 0 0 0
 16   0.210  -0.077  -0.099   0.005  77.0  73.0  94.0  46.0  24.0  77.0   0.125  217.87 0 0 0 0 0 0
 17   0.220  -0.076  -0.075  -0.023  78.0  74.0  99.0  40.0  31.0  84.0   0.107  225.38 0 0 0 0 0 0
 18   0.230   0.007  -0.270   0.082  77.0  73.0  96.0  36.0  15.0  71.0   0.270  178.51 0 0 0 0 0 0
 19   0.240   0.019   0.366  -0.099  74.0  71.0 106.0  24.0  11.0  96.0   0.366    2.97 0 0 0 0 0 0
03 07 2022 20 13 52.000     1  4501 00000000 01110000  13.2 1488.0  65.2   0.5  -1.8   0.629  21.91     0     0 3  19
  1   0.060  -0.188   0.148   0.059 136.0 134.0 140.0 100.0  96.0   0.0   0.239  308.21 0 0 0 0 0 0
  2   0.070   0.062  -0.007   0.001 130.0 130.0 130.0  99.0  85.0  78.0   0.062   96.44 0 0 0 0 0 0
  3   0.080   0.044  -0.022   0.012 125.0 131.0 119.0  90.0  99.0  88.0   0.049  116.57 0 0 0 0 0 0
  4   0.090   0.064   0.000   0.007 118.0 121.0 105.0  90.0  85.0  93.0   0.064   90.00 0 0 0 0 0 0
  5   0.100   0.135   0.088  -0.028 111.0 104.0  94.0  85.0  70.0  49.0   0.161   56.90 0 0 0 0 0 0
  6   0.110   0.111   0.083  -0.059 108.0  95.0  88.0  89.0  47.0  26.0   0.139   53.21 0 0 0 0 0 0
  7   0.120  -0.035   0.137   0.008 105.0  86.0  88.0  90.0  41.0  87.0   0.141  345.67 0 0 0 0 0 0
  8   0.130   0.028   0.435  -0.066 101.0  80.0  94.0  60.0  50.0  68.0   0.436    3.68 0 0 0 0 0 0
  9   0.140   0.027  -0.020   0.041  94.0  74.0 100.0  80.0  50.0  99.0   0.034  126.53 0 0 0 0 0 0
 10   0.150  -0.043   0.061  -0.012  90.0  71.0 100.0  89.0  71.0  99.0   0.075  324.82 0 0 0 0 0 0
 11   0.160   0.008   0.000  -0.004  80.0  67.0  98.0  71.0  46.0  95.0   0.008   90.00 0 0 0 0 0 0
 12   0.170  -0.141   0.032  -0.052  74.0  66.0  93.0  59.0  72.0  81.0   0.145  282.79 0 0 0 0 0 0
 13   0.180   0.015   0.031   0.001  72.0  65.0 100.0  54.0  93.0 100.0   0.034   25.82 0 0 0 0 0 0
 14   0.190  -0.060  -0.022  -0.015  73.0  68.0  99.0  82.0  97.0  99.0   0.064  249.86 0 0 0 0 0 0
 15   0.200   0.065   0.094  -0.001  76.0  69.0  92.0  70.0  48.0  87.0   0.114   34.66 0 0 0 0 0 0
 16   0.210   0.028   0.062  -0.015  79.0  68.0  87.0  81.0  94.0  70.0   0.068   24.30 0 0 0 0 0 0
 17   0.220   0.021   0.077  -0.011  82.0  68.0  86.0  97.0  78.0  98.0   0.080   15.26 0 0 0 0 0 0
 18   0.230  -0.068  -0.172   0.022  74.0  66.0  80.0  15.0  35.0   6.0   0.185  201.57 0 0 0 0 0 0
 19   0.240   0.781   0.025   0.039  68.0  70.0  72.0  16.0  34.0  11.0   0.781   88.17 0 0 0 0 0 0
